timestamp,pair,base,quote,rate,pip_value,name
2025-10-21T14:11:34.452822,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:11:35.574043,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:11:36.805985,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:11:37.950765,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:11:39.155882,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:11:40.273528,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:11:41.401507,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:11:42.519238,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:11:43.641417,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:11:44.775644,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:12:45.928141,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:12:47.049505,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:12:48.197639,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:12:49.320949,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:12:50.495687,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:12:51.662919,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:12:52.891712,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:12:54.004428,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:12:55.127267,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:12:56.368880,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:13:57.520920,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:13:58.736954,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:13:59.965160,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:14:01.196068,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:14:02.312060,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:14:03.530157,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:14:04.675100,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:14:05.887732,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:14:07.236982,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:14:08.352545,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:15:09.590579,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:15:10.713252,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:15:11.936227,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:15:13.184247,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:15:14.394046,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:15:15.540390,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:15:16.664020,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:15:17.874843,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:15:19.020208,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:15:20.248992,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:16:21.378158,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:16:22.610041,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:16:23.742233,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:16:24.948580,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:16:26.051393,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:16:27.217891,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:16:28.435196,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:16:29.604961,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:16:30.801729,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:16:31.925770,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:17:33.166074,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:17:34.373295,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:17:35.504668,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:17:36.633303,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:17:37.822478,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:17:39.014468,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:17:40.230170,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:17:41.389912,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:17:42.521804,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:17:43.631804,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:18:44.768594,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:18:45.901621,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:18:47.100926,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:18:48.312889,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:18:49.426690,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:18:50.552947,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:18:51.702371,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:18:52.813391,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:18:53.957685,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:18:55.090102,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:19:56.413691,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:19:57.547563,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:19:58.676436,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:19:59.905115,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:20:01.240752,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:20:02.445124,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:20:03.582983,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:20:04.821397,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:20:05.984165,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:20:07.166675,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:21:08.302671,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:21:09.537034,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:21:10.668595,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:21:11.872542,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:21:12.998622,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:21:14.135650,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:21:15.285685,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:21:16.426278,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:21:17.627357,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:21:18.766526,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:22:19.988641,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:22:21.197342,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:22:22.429773,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:22:23.544293,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:22:24.661575,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:22:36.418080,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:22:37.542977,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:22:48.743761,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:22:49.896926,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:23:51.122610,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:23:52.247719,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:23:53.369795,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:23:54.485329,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:23:55.629362,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:23:56.776435,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:23:57.909857,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:23:59.041729,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:24:00.198625,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:24:01.461527,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:26:23.791315,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:26:24.921412,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:26:26.070483,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:26:27.206227,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:26:28.347434,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:26:29.466617,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:26:30.601691,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:26:31.757365,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:26:32.885048,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:26:34.042621,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:27:35.279647,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:27:36.415554,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:27:37.554973,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:27:38.766088,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:27:39.980334,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:27:41.143047,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:27:42.276894,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:27:43.448314,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:27:44.576330,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:27:45.729199,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:28:46.870737,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:28:48.000988,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:28:49.202902,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:28:50.324513,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:28:51.450528,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:28:52.592657,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:28:53.735372,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:28:54.874721,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:28:56.073470,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:28:57.190473,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:29:58.358390,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:29:59.488006,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:30:00.697154,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:30:01.918515,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:30:03.145794,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:30:04.390922,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:30:05.705968,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:30:06.937347,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:30:08.097101,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:30:09.392545,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:31:10.601737,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:31:11.814403,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:31:13.031014,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:31:14.214676,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:31:15.435871,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:31:16.649173,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:31:17.796806,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:31:19.129887,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:31:20.339188,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:31:21.500788,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:32:22.661498,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:32:23.843448,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:32:24.977028,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:32:26.089548,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:32:27.417790,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:32:28.761159,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:32:29.989230,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:32:31.219242,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:32:32.354533,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:32:33.557535,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:33:34.725392,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:33:35.883029,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:33:37.018546,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:33:38.151224,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:33:39.283640,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:33:40.414075,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:33:41.560325,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:33:42.746197,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:33:43.896739,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:33:45.034033,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:34:46.267754,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:34:47.390489,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:34:48.504844,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:34:49.632494,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:34:50.799505,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:34:51.949825,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:34:53.145642,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:34:54.476562,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:35:00.723729,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:35:01.949788,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:36:03.185300,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:36:04.404424,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:36:05.752313,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:36:06.946745,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:36:08.212569,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:36:09.459948,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:36:10.647348,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:36:11.830927,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:36:13.017721,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:36:14.249554,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:37:15.482148,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:37:16.671174,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:37:17.927567,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:37:19.175165,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:37:20.383716,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:37:21.647491,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:37:22.897131,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:37:24.099311,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:37:25.307287,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:37:26.551544,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:38:27.774983,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:38:28.961859,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:38:30.138439,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:38:31.359899,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:38:32.521952,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:38:33.717792,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:38:34.900223,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:38:36.109366,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:38:37.315577,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:38:38.539623,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:39:39.755603,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:39:40.998819,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:39:42.230072,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:39:43.408822,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:39:44.695509,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:39:45.911724,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:39:47.127568,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
