timestamp,pair,base,quote,rate,pip_value,name
2025-10-21T14:39:48.471389,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:39:49.658766,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:39:50.927265,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:40:52.161169,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:40:53.407138,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:40:54.599376,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:40:55.789399,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:40:56.979971,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:40:58.187238,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:40:59.434655,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:41:00.670685,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:41:01.980937,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:41:03.231194,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:42:04.558836,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:42:05.792919,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:42:06.970642,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:42:08.157489,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:42:09.324546,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:42:10.562959,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:42:11.754642,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:42:12.969569,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:42:14.199742,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:42:15.361659,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:43:16.542385,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:43:17.782329,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:43:18.963679,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:43:20.137288,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:43:21.343606,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:43:22.593022,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:43:23.777944,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:43:24.942274,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:43:26.179336,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:43:27.397386,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:44:28.592694,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:44:29.774969,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:44:30.992843,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:44:32.224388,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:44:33.419734,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:44:34.603718,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:44:35.767615,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:44:37.039191,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:44:38.221831,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:44:39.398811,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:45:40.624733,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:45:41.825160,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:45:43.094339,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:45:44.272218,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:45:45.477668,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:45:46.677503,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:45:47.894909,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:45:49.124847,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:45:50.294057,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:45:51.508978,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:46:52.715735,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:46:53.929943,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:46:55.090270,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:46:56.290395,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:46:57.527963,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:46:58.713661,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:46:59.983717,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:47:01.145038,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:47:02.426286,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:47:03.605981,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:48:04.908333,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:48:06.067999,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:48:07.316650,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:48:08.509811,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:48:09.671711,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:48:10.843635,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:48:12.059824,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:48:13.245658,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:48:14.418295,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:48:15.583559,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:49:16.807293,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:49:17.979401,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:49:19.150936,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:49:20.346728,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:49:21.522831,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:49:22.739473,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:49:23.950284,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:49:25.180090,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:49:26.346559,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:49:27.523643,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:50:28.705306,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:50:29.868971,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:50:31.123671,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:50:32.366623,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:50:33.530541,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:50:34.726273,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:50:36.054802,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:50:37.267051,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:50:38.434580,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:50:39.647674,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:51:40.860613,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:51:42.099941,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:51:43.265992,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:51:44.441535,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:51:45.629767,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:51:46.812172,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:51:48.142668,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:51:49.301226,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:51:50.489476,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:51:51.672787,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:52:52.948189,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:52:54.191712,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:52:55.404208,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:52:56.602674,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:52:57.776201,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:52:58.991279,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:53:00.232944,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:53:01.428608,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:53:02.651749,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:53:03.816861,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:54:05.050345,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:54:06.270020,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:54:07.509289,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:54:08.739806,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:54:09.898274,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:54:11.073502,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:54:13.118405,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:54:14.360279,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:54:15.588677,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:54:16.742733,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:55:17.938555,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:55:19.106343,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:55:20.296336,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:55:21.471245,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:55:22.650157,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:55:23.818533,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:55:25.030425,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:55:26.256285,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:55:27.438558,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:55:28.613707,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:56:29.833734,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:56:31.026794,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:56:32.195576,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:56:33.359390,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:56:34.558427,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:56:35.725467,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:56:36.912345,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:56:38.130460,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:56:39.355585,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:56:40.599803,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:57:41.787997,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:57:42.967070,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:57:44.180311,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:57:45.407862,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:57:46.570272,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:57:47.754953,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:57:48.983105,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:57:50.172406,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:57:51.354629,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:57:52.585149,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T14:58:53.819793,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T14:58:55.024663,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T14:58:56.221053,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T14:58:57.405738,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T14:58:58.578131,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T14:58:59.761258,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T14:59:00.980689,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T14:59:02.221573,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T14:59:03.437147,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T14:59:04.648073,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:00:05.825105,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:00:07.038300,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:00:08.213842,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:00:09.402132,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:00:10.569866,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:00:11.749483,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:00:12.976154,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:00:14.193412,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:00:15.357944,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:00:16.543070,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:01:17.798419,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:01:19.028190,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:01:20.257039,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:01:21.429141,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:01:22.602195,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:01:23.778172,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:01:24.965063,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:01:26.193645,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:01:27.371066,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:01:28.576421,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:02:29.795180,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:02:31.020558,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:02:32.188735,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:02:33.385225,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:02:34.612715,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:02:35.788411,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:02:37.002283,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:02:38.212976,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:02:39.401388,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:02:40.646415,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:03:41.852244,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:03:43.023745,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:03:44.189566,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:03:45.440022,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:03:46.623167,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:03:47.789617,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:03:48.938878,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:03:50.110648,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:03:51.364855,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:03:52.594966,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:04:53.805639,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:04:55.189578,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:04:56.513756,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:04:57.797898,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:04:59.177697,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:05:00.918681,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:05:02.433009,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:05:03.782028,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:05:05.291789,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:05:06.789649,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:06:07.983708,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:06:09.140805,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:06:10.316051,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
2025-10-21T15:06:11.501396,USD/CHF,USD,CHF,0.793,0.0001,US Dollar / Swiss Franc
2025-10-21T15:06:12.682611,AUD/USD,AUD,USD,0.651,0.0001,Australian Dollar / US Dollar
2025-10-21T15:06:13.852227,USD/CAD,USD,CAD,1.4,0.0001,US Dollar / Canadian Dollar
2025-10-21T15:06:15.055485,NZD/USD,NZD,USD,0.574,0.0001,New Zealand Dollar / US Dollar
2025-10-21T15:06:16.259173,EUR/GBP,EUR,GBP,0.869,0.0001,Euro / British Pound
2025-10-21T15:06:17.430253,EUR/JPY,EUR,JPY,175.58,0.01,Euro / Japanese Yen
2025-10-21T15:06:18.648543,GBP/JPY,GBP,JPY,202.1,0.01,British Pound / Japanese Yen
2025-10-21T15:07:19.889600,EUR/USD,EUR,USD,1.16,0.0001,Euro / US Dollar
2025-10-21T15:07:21.061754,GBP/USD,GBP,USD,1.34,0.0001,British Pound / US Dollar
2025-10-21T15:07:22.347156,USD/JPY,USD,JPY,150.7,0.01,US Dollar / Japanese Yen
